Country Name,Country Code,Series Name,Series Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,120.021128850716,132.806419308456,163.321227701821,180.290606908814,198.798529037613,198.271960336857,225.476322795845,214.871117582751,244.999635532147,278.431322850684,292.531465381206,301.836389159341,311.440129484029,332.745108994232,358.867532209188,351.889411951349,341.496517503606,372.193055091616,395.585797616721,417.283344716475,446.077819982455,492.958981586337,534.08443529855,634.232521495976,773.05506857148,877.177482645862,897.826285911661,813.604170685421,885.581028943262,964.535974867791,1017.95594190526,1118.59254499514,1254.14404867771,1442.499348359,1657.90363133971,1982.33314194656,2490.38836690068,3124.30363916856,3366.26998519815,4049.42251117935,4907.54372204997,5432.81640057235,5953.11244470912,6370.39975511204,6588.03158580144,6679.2515937779,7248.2296158156,8051.81254849733,8280.23469622092,8378.63093968804
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.91305452202495,2.32750270206677,5.75826160712471,1.72354974107687,4.68306380744204,1.0318704625099,5.95935234704829,7.52068106185216,5.46470357918483,5.90515733814372,3.97532915251738,4.63106041012244,5.8914888469983,8.20621840914065,6.154806034928,5.37902441109578,7.25796439704843,7.88343635972764,3.9501528714969,3.48862692709089,6.40347404031287,9.65874288022658,9.83351925494563,9.51657651678042,8.50754086887713,7.73971388476026,6.06804043449087,1.71804057433498,5.2682830983979,6.58683521586877,5.99235635183115,7.12208640676377,8.04675666731175,8.25082158067288,9.11344674724465,10.2427279038072,11.679374899437,7.83620226268698,7.21804556186913,9.15073006576141,7.8723595996353,6.80631154875779,6.52364402711707,6.20032900983809,5.9349595264207,5.77886602334652,5.92611876850135,5.82193707704295,5.14217059931741,0.731482719235174
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2196.65161717151,2328.58778230466,2528.53945203558,2751.98429423679,2991.66998439337,3234.91429085156,3474.21446385672,3658.48337120697,3640.11987122756,3809.68789822126,4046.52514043906,4265.63752196578,4548.92966522979,4891.83226434071,5271.95740021585,5716.87051753214,6256.22047123863,6931.33652947379,7439.06390713804,7924.06022328964,8617.29468138065,9254.10910216995,9869.33238543328,10487.8181603316,11110.1383505596,11747.5539624633,12405.9236029243,13123.0908952567,13870.3970525686,14566.7598520636,14592.3740406452
Ecuador,ECU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,79.53869,..,80.0407,80.97535,80.34071,80.7904,83.90445,85.77794,88.93417,87.55129,..,..,..,..,..,..,..,..,..,..,..,..,..,91.98211,92.52188,93.75276,96.26485,96.70436,96.46883,97.06899,98.41587,99.19177,99.12592,..,97.90248,98.50055,99.09378,94.52771,98.13321,98.34545,98.21353,97.92038,98.0594,97.85115,98.16284,98.06549,98.03402,97.5804,..,..
Ecuador,ECU,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.4,..,..,..,1.7,..,..,..,..,..,..,5.9,..,..,..
Ecuador,ECU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,4.06000944474561,3.42739428362429,1.91079953425074,1.15747254137681,0.188044183918069,0.408250129916404,-0.0404679730961203,-1.22298065750372,-0.597598693621638,-0.839089566872535,-1.43433727009298,-0.408788751694683,-1.19648387255397,-3.48410482277238,2.61172889590653,2.39426455257688,3.21836222399204,8.22362376470703,4.07642996833461,1.04280083365197,2.02107871431698,1.49005348393188,17.5970446972555,14.4045768724133,-1.2805016497101,-1.25354104880683,-0.32065842513191,2.40796481068195,7.80527056930195,4.40825148164972,0.271944208356894,-0.997985547130726,-2.26881420086383,-3.92376785729951,-3.06611595560131,-3.74356920631501,-1.94499567895304,-3.53192999788626,-5.77025143002158,-3.55599675459983,-2.94886594202551,-1.38015739307104,-0.19293136730365,1.50516995231058,1.77927364707161,4.80113439440309,3.77412433239202,2.15660260355125,1.9386140699437,2.93751220925308
Ecuador,ECU,Consumer price index (2010 = 100),FP.CPI.TOTL,0.0197708239353092,0.0213291392430544,0.0241044360876121,0.0297259170212526,0.0342927053980001,0.0379522150190193,0.042891337223534,0.0478882091645326,0.0528045354203656,0.0596949908280014,0.0694774922526837,0.0807731218170237,0.119894674437489,0.157338067914436,0.201366319350004,0.247741438014504,0.320835065071611,0.507613325878241,0.891613619622713,1.32421663921925,1.97048504687649,3.0412630948576,4.40983148754352,5.6200007607056,6.90620161123913,8.58945625471241,11.2215216241334,15.272315107423,23.2509315575449,45.5937081631531,62.7725150731649,70.6090475130742,76.2079283911764,78.2976879750543,80.1829160470281,82.827948757383,84.7132659206023,91.829261531734,96.5676223093752,100,104.474532657958,109.804532676033,112.793165848571,116.841560903266,121.476252276892,123.575683382786,124.09140868848,123.813315813595,124.142674729473,123.721989477427
Ecuador,ECU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.6,47.4,38.1,31.8,29.2,35.3,35.1,32.6,28.8,29.9,25.3,24,22,32.4,34,33.3,33,..
Ecuador,ECU,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,..
Ecuador,ECU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.85402516979624,1.99002320804546,1.9765704092947,2.01588995612475,2.36680898459254,2.20068766787297,3.08037216906285,2.14272648880295,1.9874937490116,1.78122469851281,1.67784031835944,1.65400283130616,1.57477834994725,1.48523232727441,1.77973855389976,1.83738682762294,1.96631614944003,1.97762684778266,1.92398919308504,1.89032378813401,1.77836016473231,1.66720659929361,1.82142150069293,1.55934346817278,2.34132011021456,1.95039752732418,2.10417123484069,2.35723486474882,1.75192504601763,1.45207595274333,1.56937598177954,1.76889198532555,2.2785533646602,1.9403327987762,2.29840279075247,2.02982587683564,2.56823582019659,2.66504173599459,3.11741808812028,3.01055129218138,3.09511005659875,2.94545286467451,2.87589068305185,2.73923080937619,2.6160741592884,2.51476680030726,2.36126338358467,2.35188715281228,2.23380196883409,2.41035152835116
Ecuador,ECU,"Preprimary education, duration (years)",SE.PRE.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
Ecuador,ECU,Primary school starting age (years),SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Ecuador,ECU,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,..
Ecuador,ECU,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.8,18.8,18.8,18.5,18.5,18.4,17.6,17.6,16.9,16.2,16.2,16.3,16.3,16.1,18.2,..
Ecuador,ECU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.07406,0.06263,0.06517,..,..,0.0515,0.05534,0.05735,..,..,0.12863,0.13194,0.22779,0.39463,0.40297,0.33991,0.33236,0.3799,0.44266,..,..,..,..,..,..
Ecuador,ECU,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,27.523,24.3194,24.2185,23.9876,19.9219,19.7676,34.4374,29.2988,24.7768,25.7824,26.0025,28.0639,15.1567,15.2983,11.2519,5.3431,8.4768,11.0406,12.3701,14.9146,17.5087,18.3366,27.3647,22.6478,7.7176,9.0915,11.2709,12.2694,5.9185,4.641,7.7709,11.8221,8.5872,8.36,7.4441,8.6927,8.9748,8.694,10.0667,6.9189,5.2266,4.8188,4.4857,4.0451,3.7385,2.462,2.6583,2.3968,1.7533,1.6764
Ecuador,ECU,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.15,11.47,11.05,10.95,10.39,10.7,11.11,9.58,11.16,10.67,9.9,8.95,8.69,6.16,5.9,5.14,4.5,6.11,4.2,4.34,..,5.09,6.38,6.81,7.03,7.35,8.11,..
Ecuador,ECU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Population, total",SP.POP.TOTL,6247421,6429377,6614840,6803271,6994331,7187794,7383713,7582357,7784074,7989178,8197648,8409396,8624594,8843463,9066100,9292481,9522362,9755576,9991870,10230931,10472476,10716131,10961460,11207999,11455205,11703169,11951457,12198449,12442109,12681123,12914660,13143465,13369678,13596390,13825839,14059379,14296554,14535740,14774412,15011114,15243885,15474099,15707473,15951832,16212022,16491116,16785356,17084359,17373657,17643060
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.29260619628323,5.01764070360242,13.9506821321825,11.2085096276477,10.9721540015733,7.39718761930672,1.60484211178154,5.70682494457921,3.73404840122311,3.70868296886218,5.61286411959033,0.61484535364788,-0.336868770986328,2.62527326828874,3.93500141151873,3.46478251583862,-0.259098708350407,5.8904672900016,1.00577794619832,3.67991405278418,4.29134239802096,2.114310675128,1.97321807875184,4.25825046821244,2.25254877423716,1.73174751447954,4.32786476432231,3.26652940374666,-4.73938579085588,1.0918015643576,4.01562989958492,4.09677665885357,2.72287733695474,8.21102091734038,5.29130826699402,4.40352643383186,2.1900639722454,6.35713059990832,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.94651126690626,3.78886854920833,0.0988726083462694,-1.22638398463879,2.36838652633651,1.28929193290502,0.0121051028476558,-7.75012337710913
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2951.54256024023,3011.91830632305,3335.87420988199,3607.02588828431,3893.45236032899,4068.91233481754,4024.5150202608,4142.7350632319,4186.06299809241,4229.85750874203,4353.66881692132,4270.13804798151,4149.56514634845,4153.10786304482,4210.53124970176,4250.28710482224,4136.93359757059,4275.8965136758,4216.76642552633,4269.78289534966,4350.30626407088,4341.28004834108,4327.86333279342,4412.90207910011,4414.92825797204,4396.22128455549,4491.20094613573,4543.99983237153,4243.87220090874,4209.34497948501,4299.20210136098,4397.42303822286,4440.72979468167,4725.23244279188,4892.69132232345,5023.29105183842,5048.14455495843,5280.7136398421,5224.83833673442,5323.73748216291,5654.92807002849,5885.09986087713,6084.44390676545,6218.23919527307,6124.49088707134,5947.00198998838,5981.13261786687,5952.21808360301,5853.81305991847,5317.67725660882
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,440.857157381467,495.535918152084,588.337065135571,970.012721968013,1105.42055513384,1264.91164115649,1493.33358291433,1572.40053068466,1821.04718012411,2238.21708351953,2660.61280130221,2369.95065693297,1988.78732313123,1912.43127079044,1891.56247890302,1648.01456016559,1464.49293591517,1337.88989520842,1390.21311402663,1489.52994603816,1622.20808790909,1688.50475223376,1727.75500331884,2026.11307662218,2132.90678274384,2155.51815039143,2356.36985737498,2293.88973536506,1578.93429773989,1445.27932442901,1894.61619585804,2172.1018772447,2425.85184175715,2691.27768473838,3002.13860439139,3328.88415626323,3567.83718649963,4249.01896979445,4231.61923466057,4633.59128443099,5200.55510783504,5682.04610814497,6056.33121253813,6377.09392877257,6124.49088707134,6060.09296156791,6213.50312736888,6295.93466163992,6222.52465327248,5600.38961495341
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.26336047027509,2.04556583042812,10.755799812991,8.12835440854096,7.94079335485227,4.50653965299132,-1.091134703907,2.93749786933188,1.04587752292088,1.04619807847099,2.92707988208574,-1.91862937794333,-2.82363006250003,0.0853756133817143,1.38266061346263,0.944200452693366,-2.66696118299963,3.35908016959267,-1.3828699539464,1.25727783977752,1.88588906496679,-0.207484604114896,-0.309049759477915,1.96491293203114,0.0459148840288037,-0.423720892469078,2.16048409378114,1.17560730123263,-6.60492171070678,-0.813578255639698,2.13470557328759,2.28463176529399,0.984821248317118,6.40666424809126,3.54392892961322,2.66928201497403,0.494765341357351,4.60702110154982,-1.05810136505242,1.8928651769599,6.22101651283937,4.07028680114558,3.38726700652121,2.1989731610287,-1.50763431990521,-2.89801879626653,0.573913173998349,-0.483429077922167,-1.65324963404186,-9.15874486974343
Ecuador,ECU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8293.7406745374,8450.1514229952,8432.6186597681,8406.55767208239,8571.7392109198,8575.67491503774,8539.3379887525,8723.8290277137,8826.38699871056,8243.41104756172,8176.34444775576,8350.88532837319,8541.67230726848,8625.79251111208,9178.41807603603,9503.69468951352,9757.37510261875,9805.65121285274,10257.3996333732,10148.8659478336,10340.9702972165,10984.2837669942,11431.3756193625,11818.5868341087,12078.4743866036,11896.3751614302,11551.6159731776,11617.9122190573,11561.747853143,11370.603299072,10329.1987527594
"Egypt, Arab Rep.",EGY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,65.011,65.41723,65.24742,..,..,..,..,66.92664,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3875,..,..,89.25208,..,87.03368,88.71319,89.51582,90.3736,91.28832,..,92.39762,89.64569,94.16692,..,95.62902,97.74411,95.64312,98.53698,..,98.94022,..,98.64429,98.59325,98.45783,..,..
"Egypt, Arab Rep.",EGY,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,7.9,..,..,..,..,17.4,..,..,15.2,..,..,..,4.9
"Egypt, Arab Rep.",EGY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.7885338345865,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,32.922589383375,34.0362507940307,35.4142655571759,37.9642002943276,49.6014503860538,44.0381030460517,39.975131602555,60.1279253697797,57.4198780655493,52.8660084051749,52.0581165630899,50.7233343176153,46.7713439085466,46.6236474902237,45.7177591904389,44.1815354152317,45.5603018673804,47.3798925126391,49.2745087217395,49.7961027941575,44.3095741957389,37.6407267738569,31.3943270809853,29.6876735720743,25.892326553609,22.8715844269201,21.601593408577,23.4000920021396,22.3091751807081,25.4983648255524,26.2204349038193,33.5655845869623,37.8778203592814,38.3993764873274,33.2471043329619,30.93043137243,26.3192841688373,25.5725346125628,29.9304833333333,27.6188967544837,36.6044844851308,39.6399867566862,49.0559686905288,55.030352336,60.6429761748635,69.3383772298642,55.2429667068245,50.5421501299461,46.4474702994378,52.0806044264081
"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,1.6917019834377,1.72726770586276,1.81556880983419,1.99756719633179,2.19072586125566,2.41675215932171,2.72445697854963,3.02627505751449,3.32600824930488,4.01845738799857,4.43305305816039,5.09016490527709,5.90865700249978,6.91527745758085,7.75249323023021,9.60257068310286,11.4936619011958,13.5238432796011,16.3992648629815,19.1471871327422,22.9284779653364,26.0553317615891,29.2053672512273,31.5868404447804,36.5593136759471,39.186869460822,40.9994995628414,42.5872361233875,43.898709687758,45.0768656084691,46.1000010132971,47.361868012585,49.496835104023,55.0754349700109,57.7572765309499,62.1725468094228,67.9663872091587,80.4156759553908,89.8753703283582,100,110.064925987482,117.892445724817,129.056530012879,142.052800661666,156.784372636979,178.441948479442,231.094115427901,264.375055382558,288.572774376263,303.131077181708
"Egypt, Arab Rep.",EGY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.7,89.3,131.7,94.7,53.8,44.9,41.7,30.9,29.5,28.6,26.9,26,23.2,22.6,22.2,42.6,20.3,..
"Egypt, Arab Rep.",EGY,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4,25.4,25.4,25.6,25.6,25.8,27.1,25.8,23.4,23.9,24.1,24.4,27.3,28.8,25.5,..
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,17.1870121760849,13.5645302897278,13.5135135135135,17.2742435072671,15.4318460908719,13.7268961121734,13.1120584652862,9.94071348257181,6.4689378757515,6.16031027795734,7.41690962099125,7.18896060538616,7.95867393278837,8.26523207017322,7.85693305919735,7.49813056581541,6.52874277064007,5.06087662337662,3.96809895833333,3.4676995357893,3.61174470420041,3.21550063172359,3.09773699249923,3.15393465100637,3.08203623414837,2.97481186979645,2.84148521846447,2.65938329094369,2.56976747814276,2.55126513982739,2.98556856033807,3.27845479650374,3.17728527009726,2.87753123653597,2.71422040657605,2.60621860261331,2.37963467509709,2.18078548537016,2.03264504307225,1.95296704226796,1.83702555925574,1.64817579267929,1.61005697699419,1.68969483568075,1.72314742829085,1.66660515243227,1.42203170028818,1.24996619642133,1.18097179684711,1.2241723725415
"Egypt, Arab Rep.",EGY,"Preprimary education, duration (years)",SE.PRE.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"Egypt, Arab Rep.",EGY,Primary school starting age (years),SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"Egypt, Arab Rep.",EGY,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..
"Egypt, Arab Rep.",EGY,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.6,13.6,13.9,14.8,13.8,13.2,13,13.2,13.2,16.4,16.4,14.7,14,13.7,14.4,..
"Egypt, Arab Rep.",EGY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2126,0.19756,0.1991,0.18651,0.19247,..,..,..,0.26994,0.24141,0.25903,0.2551,0.27024,0.43312,0.43345,0.53154,0.50899,0.63895,0.63649,0.71858,0.70848,0.67941,0.72388,..,..
"Egypt, Arab Rep.",EGY,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,23.3599,24.3886,26.4029,26.9242,23.2481,23.9304,37.0577,26.3377,25.4395,21.0502,16.4876,18.5508,17.2231,17.9666,17.1534,17.8577,14.4086,14.8912,17.2643,13.4791,9.5103,8.0775,6.54,5.9467,7.0863,7.4508,9.9908,13.1749,13.7975,14.0389,7.7901,7.2461,6.1206,5.4735,5.4146,5.5425,6.4624,8.3819,7.2359,8.5629,8.6015,16.6313,6.0562,7.9557,8.8757,17.2709,13.1351,10.3218,9.8055,9.0885
"Egypt, Arab Rep.",EGY,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,12.0805369127517,13.2425742574257,11.9660708876098,11.5404976177872,12.422644969058,..,8.95730394020018,11.5291794646775,10.9669591189098,11.7479708810978,13.8618346545866,14.309188904956,13.9783001808318,13.5978210596639,13.585108287095,14.514825371166,10.7727032072895,9.08419649266742,9.34463690756537,9.30549991839884,9.80652763695158,0,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.05,..,..,14.17,16.68,16.82,16.72,19.89,15.04,10.63,8.76,10.05,8.92,8.02,8.26,9.71,7.71,7.47,8.55,7.43,7.08,6.63,7.41,8.19,10.43,..
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,20.5216145931482,17.3313844226352,25.5179722042899,23.0710966447624,21.285197869102,..,26.2442996941523,21.6957605985037,21.0827067669173,18.4462025316456,17.254691689008,16.3197278911565,14.5708737864078,14.349025974026,13.838961038961,13.2348643006263,14.7377777777778,18.4802300503235,18.764175257732,19.0474285714286,17.6230392156863,17.4629468177855,15.9646483640466,..,..,..,..,13.4077593032462,13.3499401197605,13.8359777457243,14.068635097493,15.8295127084345,15.3498523093448,15.3205248464545,15.6613605833813,14.1300762473065,14.0086354022318,12.3849047590613,13.4980649322726,12.2201408450704,12.5192110970171,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,3.12213039485767,7.48709122203098,3.9618138424821,0.665483584738243,0.260707635009311,..,3.44266108397302,3.22249589490969,0.249643366619116,0.0514668039114771,0.0466128029832194,1.84799221898013,0.0266524520255864,0.837198778142324,0.0187687687687688,0.0157741146778137,0,0,0,0,0,0,0,..,..,..,..,0,0.00179417252763026,0.00297858398117535,0.0013199647305424,0.00153407330211324,0.0188933896752874,0.378292842393289,0.282436205258215,0.480252912867646,0.150672350634448,..,..,..,0,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,11.1856823266219,11.7574257425743,10.8149045743714,12.2551614610905,15.9523263809306,..,9.07132902571899,9.51075032909171,12.7216725779354,12.4843109363233,12.0724801812005,11.1804916524254,11.6937914406269,11.2390153656406,11.7639162341149,13.2386097758115,10.1095104076685,13.4919495436366,13.1386606660038,12.5339386655984,13.3430160861582,16.1004933093079,16.815514161776,..,..,..,..,22.1388504407372,21.5008300239377,21.6467817009914,23.880455536447,19.9092936752261,19.3998578198591,20.2066311722871,21.9016401623874,24.2306206456445,27.6119049629398,27.2796067246643,26.4666024175187,20.5529235035822,26.1078162409752,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,35311905,36102670,36896551,37708144,38549133,39422731,40329589,41275728,42267429,43309063,44400113,45539295,46728284,47968643,49258726,50602360,51991696,53399243,54788680,56134478,57424552,58666812,59880656,61095804,62334025,63601632,64892269,66200259,67515591,68831561,70152662,71485044,72826102,74172073,75523576,76873670,78232124,79636081,81134789,82761244,84529251,86422240,88404652,90424668,92442549,94447071,96442590,98423602,100388076,102334403
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.05734632683654,3.05568062434342,3.50683016339957,1.55893857106683,8.93914715752102,13.2796894433347,9.00304426663132,8.62876764593663,4.54768962755854,10.0113290380379,7.34855389679601,9.90717113423626,5.09440684004265,9.74576271186444,5.79150579150576,4.74452554744526,3.83275261324046,5.46132049838887,4.92086860507972,5.66702915073418,1.12540459483199,4.47285918939831,2.90079079353305,3.97317218537407,4.64245877018411,4.98873056985471,5.49235474011323,5.57549746115957,6.05343878260187,6.37000383423162,3.53525196931786,2.39020402784614,3.19345473897896,4.0920716120453,4.47174446860463,6.84383819698924,7.08782742739524,7.15628356351688,4.67359980040543,5.14723485873294,1.76457194925801,2.22619979697886,2.18546605362178,2.91591187985725,4.37201907790138,4.34664345555458,4.18122099994775,5.31412103746398,5.55768388791593,3.5696694750486
